,index,Covered in Warranty,Warranty Service Type,Processor Variant,Clock Speed,Finger Print Sensor,MS Office Provided,Weight,Processor Generation,Screen Resolution,Not Covered in Warranty,Speakers,Sales Package,Disk Drive,Suitable For,Backlit Keyboard,Touchscreen,Processor Name,Bluetooth,RAM Type,Screen Type,id,Domestic Warranty,Series,Operating System,Model Number,Screen Size,USB Port,SSD,Processor Brand,Internal Mic,Wireless LAN,Storage Type,Color,Battery Cell,Type,Keyboard,SSD Capacity,Warranty Summary,Model Name,Part Number,RAM,Graphic Processor,Web Camera,Power Supply,HDMI Port,Dimensions,OS Architecture,Face Recognition,Pointer Device,EMMC Storage Capacity,Dedicated Graphic Memory Type,Dedicated Graphic Memory Capacity,Refresh Rate,Battery Backup,Ethernet,Expandable Memory,Expandable SSD Capacity,Supported Operating System,Cache,Number of Cores,Mic In,Additional Features,Memory Slots,RAM Frequency,RJ45,Sound Properties,Lock Port,Security Chip,Chipset,RPM,Multi Card Slot,Hardware Interface,Sound Chip,Included Software,Antivirus,Inbuilt 4G LTE,Stylus Included,NFC Support,Wireless WAN,Laptop Bag,System Architecture,Brightness,RJ11,VGA Port,Color Gamut,TGP,Other Accessories,International Warranty,HDD Capacity,Dock Port,Firewire Port,Read/Write Speed,S-video,Certification,Recovery Options,Optane Memory,Rating,price,Link,Names
695,0,Manufacturing Defects,Onsite,11400H,2.7Ghz upto 4.5 GHz,,Yes,2.48 Kg,11th Gen,1920 x 1080 Pixel,Physical Damage,Build-in Dual speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,"Gaming, Entertainment, Everyday Use, Learning, Performance, Processing & Multitasking, Travel & Business",Yes,No,Core i5,v5.2,DDR4,"Full HD, 144 Hz, 7 ms response time, IPS, micro-edge, anti-glare, 300 nits, 100% sRGB",695,1 Year,Victus 16,Windows 11 Home,16-d0310TX,40.89 cm (16.1 Inch),"1 x USB Type C 5Gbps signaling rate, 1 x Type A 5Gbps signaling rate, 2 x USB Type A 5Gbps signaling rate",Yes,Intel,Built-in Dual Array Digital Microphones,Intel Wi-Fi 6 AX201 (2x2),SSD,Mica Silver,,Gaming Laptop,"Full-size, backlit, mica silver keyboard with numeric keypad",512 GB,1 Year Onsite Warranty,16-d0310TX,7K4X0PA#ACJ,8 GB,NVIDIA GeForce GTX 1650,HP Wide Vision 720p HD camera,,,370 x 262 x 23.5 mm,,,,,GDDR6,4 GB,,,,,,,,6,,70 Wh Li-ion Battery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹72,526",https://www.flipkart.com/hp-victus-16-intel-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-16-d0310tx-gaming-laptop/p/itm0d520c75833a9?pid=COMGHYYK8FRAYF4Y&lid=LSTCOMGHYYK8FRAYF4YWATZKP&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_30_720&otracker=search&otracker1=search&fm=organic&iid=89efe519-c165-4128-abce-e2961d0050c3.COMGHYYK8FRAYF4Y.SEARCH&ppt=None&ppn=None&ssid=o0b5eiat000000001738140567609&qH=eefe54b149d5f44e,HP Victus 16 Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...
696,0,Manufacturing Defects,Carry-in,N305,Max Frequency Up to 3.8 GHz,,No,1.43 Kg,,1920 x 1080 Pixel,Physical damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,No,No,Core i3,v5.2,LPDDR5,Full HD IPS LED-backlit LCD Dislpay,696,,Chromebook Plus Google AI,Chrome,CB514-4H-39T7,35.56 cm (14 Inch),"2 x USB 3.2 Gen 1 Type-A port, 2 x USB 3.2 Gen 1 Type-C port",Yes,Intel,Yes,Intel Wireless Wi-Fi 6E AX211,SSD,Steel Gray,3 Cell,Chromebook,Acer FineTip keyboard with international language support,256 GB,1 Year Carry-in Warranty,Chromebook Plus,NX.KUTSI.002,8 GB,Intel Integrated UHD,"FHD camera, 1920 x 1080 Resolution, 1080p video at 60 fps with Temporal Noise Reduction, Support ROI feature, Support HDR feature, Dual Mic",45 W,NA,326.87 x 224.93 x 20.5 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,"₹19,990",https://www.flipkart.com/acer-chromebook-plus-google-ai-intel-core-i3-n305-8-gb-256-gb-ssd-chrome-os-cb514-4h-39t7/p/itm5542cc6900ec1?pid=COMHFC9KE39WGHMA&lid=LSTCOMHFC9KE39WGHMADEYWXV&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_721&otracker=search&otracker1=search&fm=organic&iid=en_8T3i7TkMxy5KChRwHVTTjun0mnsQ--dBQijm-8HvX8v5Ewi4_Euz8t7kduaIqF7QBknPMKhFC62czBzeMOv-8fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Acer Chromebook Plus Google AI Intel Core i3 N305 - (8 GB/256 GB SSD/Chrome OS) CB514-4H-39T7 Chromebo...
697,0,Manufacturing Defects,Onsite,1235U,Max turbo frequency at 4.4 Ghz,No,No,1.45 Kg,12th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Everyday Use,Yes,No,Core i5,v5.2,DDR4,"Full HD display with IPS (In-Plane Switching) technology, LED-backlit TFT LCD",697,,Aspire 3 Backlit,Windows 11 Home,A324-51,35.56 cm (14 Inch),,Yes,Intel,Yes,WIFI 6,SSD,Steel Gray,2 cell,Thin and Light Laptop,84-key Acer backlit keyboard layout with US language,512 GB,1 Year Domestic Warranty,A324-51,UN.343SI.003,16 GB,Intel Integrated Intel Graphics,2M With Privacy Camera Shutter,65 W,1x HDMI Port,321.7 x 206.6 x 19.4 mm,64 bit,No,Touchpad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,"₹44,990",https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm4fa0fcf0e2e15?pid=COMHY24RMZ8PUDTT&lid=LSTCOMHY24RMZ8PUDTT6GAEHA&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_722&otracker=search&otracker1=search&fm=organic&iid=en_8T3i7TkMxy5KChRwHVTTjun0mnsQ--dBQijm-8HvX8sIpSElQBvzLCi2bjOgLkWVGCHdUBrM91b89Fdejw8jKvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin a...
698,0,Manufacturing Defects,Onsite,7535U,2.9 GHz upto max turbo frequency at 4.55 Ghz,Yes,Yes,0.97 Kg,,1920 x 1200 Pixel,Physical Damage,Build-in Dual Speakers,"Laptop, battery, power adapter, user guide",Not Available,Processing & Multitasking,Yes,No,Ryzen 5 Hexa Core,v5.3,LPDDR5,"WUXGA, IPS, micro-edge, anti-glare, Brightness: 400 nits, 170 ppi, Color Gamut: 100% sRGB",698,1 Year,Pavilion Aero,Windows 11 Home,13-BE2055AU,33.78 cm (13.3 Inch),"1 x SuperSpeed USB Type-C 10Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate",Yes,AMD,Yes,Realtek Wi-Fi 6 (2x2),SSD,Warm Gold,3 cell,Thin and Light Laptop,"Full-size, backlit, Warm Gold keyboard",512 GB,1 Year Onsite Warranty,13-BE2055AU,7S458PA#ACJ,16 GB,AMD Radeon AMD,HP Wide Vision 720p HD camera,,1 X HDMI 2.1,309 x 205 x 16.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹70,990",https://www.flipkart.com/hp-pavilion-aero-amd-ryzen-5-hexa-core-7535u-16-gb-512-gb-ssd-windows-11-home-13-be2055au-thin-light-laptop/p/itm56c902ec85551?pid=COMGNGEBQNNMHVFH&lid=LSTCOMGNGEBQNNMHVFH2SBIRW&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_723&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGNGEBQNNMHVFH.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2055AU Thin and...
699,0,Manufacturing Defects,Onsite,1340P,Max Turbo Frequency up to 4.6 GHz,Yes,Yes,1.41 Kg,13th Gen,2240 x 1400 Pixel,Physical Damage,Yes,"Laptop, User manual, Adapter",Not Available,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",Yes,No,Core i5,v5.3,LPDDR5,"2.2K, IPS, micro-edge, anti-glare, Low Blue Light, Brightness: 300 nits, Color Gamut: 100% sRGB",699,,Pavilion Plus,Windows 11 Home,14-eh1022TU,35.56 cm (14 Inch),"1 x Thunderbolt 4 with USB Type-C 40Gbps signaling rate, 1 x USB Type-C 10Gbps signaling rate",Yes,Intel,Yes,Intel Wi-Fi 6E AX211 (2x2),SSD,Natural Silver,,Thin and Light Laptop,"Full-size, backlit, nightfall black opaque keyboard",512 GB,1 Year Onsite Warranty,14-eh1022TU,81B19PA#ACJ,16 GB,Intel Integrated Iris Xe,HP True Vision 5MP camera,,1 x HDMI 2.1,325 x 216 x 17 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹74,999",https://www.flipkart.com/hp-pavilion-plus-intel-core-i5-13th-gen-1340p-16-gb-512-gb-ssd-windows-11-home-14-eh1022tu-thin-light-laptop/p/itm934e478c407d0?pid=COMGQTFCHAFT7D3H&lid=LSTCOMGQTFCHAFT7D3HTV0EU9&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_724&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGQTFCHAFT7D3H.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,HP Pavilion Plus Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14-eh1022TU Thin an...
700,0,Manufacturer defect,On Site,,,,Yes,,11th Gen,1920 x 1080 pixel,"Damage, Burn",,"Laptop, Adaptor, Manual",Not Available,Gaming,,No,Core i5,YES,DDR4,,700,,,Windows 11 Home,FX506HC-HN089WS,39.62 cm (15.6 inch),,Yes,Intel,,,SSD,Black,,Gaming Laptop,,512 GB,1 Year Warranty,FX506HC-HN089WS,90NR0724-M00J70,8 GB,NVIDIA GeForce RTX RTX 3050 4GB Graphics,,,,,,,,,DDR4,4 GB,,3 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,"₹51,690",https://www.flipkart.com/asus-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-4gb-graphics-fx506hc-hn089ws-gaming-laptop/p/itm024475e7d24d3?pid=COMGRV428WYGDHHY&lid=LSTCOMGRV428WYGDHHYEORC2U&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_725&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGRV428WYGDHHY.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,ASUS Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 30...
701,0,Manufacturing Defects,Onsite,,,,No,2.14 Kg,,3456 x 2234 Pixels,Physical Damage,Built-in Speakers,"MacBook Pro, 140W USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",Not Available,Processing & Multitasking,Yes,No,M3 Pro,v5.3,Unified Memory,"XDR (Extreme Dynamic Range), 10,00,000:1 contrast ratio, XDR brightness: 1,000 nits sustained full-screen, 1,600 nits peak2 (HDR content only), SDR brightness: 600 nits",701,1 Year,MacBook Pro,macOS Sonoma,MRW43HN/A,40.64 cm (16 Inch),3 x Thunderbolt / USB 4 Ports (USB 4 (up to 40 Gbps),Yes,Apple,Studio‑quality three-mic array with high signal-to-noise ratio and directional beamforming,Wi-Fi 6E (802.11ax),SSD,Silver,,Laptop,Backlit Magic Keyboard,512 GB,1 Year Limited Warranty,MacBook Pro,MRW43HN/A,18 GB,NA,1080p FaceTime HD camera,,,355.7 x 248.1 x 16.8 mm,,,Force Touch Trackpad,,,,,Upto 22 Hours,,,,,,,Yes,,,,,High-fidelity six-speaker sound system with force-cancelling woofers,,,,,,,,"Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",,,,,,,,,,,,,,,,,,,,,,,NaN,"₹2,34,990",https://www.flipkart.com/apple-macbook-pro-m3-18-gb-512-gb-ssd-macos-sonoma-mrw43hn-a/p/itmcd041a34ee857?pid=COMGUTX8PNYFWXXW&lid=LSTCOMGUTX8PNYFWXXW2URQ73&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_726&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGUTX8PNYFWXXW.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Apple MacBook Pro Apple M3 Pro - (18 GB/512 GB SSD/macOS Sonoma) MRW43HN/A
702,0,Manufacturing Defects,Carry-in,N4020,1.10 GHz with Max Turbo Boost Frequency Up to 2.80 GHz,,Yes,1.3 Kg,,1366 x 768 Pixel,Physical Damage,Yes,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Processing & Multitasking,,No,Celeron Dual Core,v5.1,DDR4,"HD, TN 220nits Anti-glare",702,,IdeaPad 1,Windows 11 Home,14IGL7,35.56 cm (14 Inch),"1 x USB 2.0, 1 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (support data transfer only)",Yes,Intel,Yes,11ac 2x2,SSD,Cloud Grey,,Thin and Light Laptop,"Non-backlit, English",512 GB,1 Yr. Onsite,14IGL7,82V6009LIN|82V6009TIN,8 GB,Intel Integrated UHD,HD 720p with Privacy Shutter,45 W,1 x HDMI 1.4b,325.3 x 216.5 x 17.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹23,990",https://www.flipkart.com/lenovo-ideapad-1-intel-celeron-dual-core-n4020-8-gb-512-gb-ssd-windows-11-home-14igl7-thin-light-laptop/p/itm146632ae84dbc?pid=COMHFYZ3CN5WHUR8&lid=LSTCOMHFYZ3CN5WHUR8KHN4RK&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_727&otracker=search&otracker1=search&fm=organic&iid=en_8T3i7TkMxy5KChRwHVTTjun0mnsQ--dBQijm-8HvX8vIJY1u9fge-4xetmIPiZ9GRNhTssCRKqkdb2w57wsiePUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 11 Home) 14IGL7 Thin and Lig...
703,0,Manufacturing Defects,Carry-in,1334U,Max Frequency Up to 4.6 GHz,,No,1.45 Kg,13th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Everyday Use,,No,Core i5,v5.2,DDR4,Full HD,703,,Aspire 3,Windows 11 Home,A324-53,35.56 cm (14 Inch),"2 x USB 3.2 port, 1 x USB 2.0 port, 1 x Type-C port for PD Adapter",Yes,Intel,Yes,WIFI 6,SSD,Steel Gray,,Thin and Light Laptop,84-key Acer Backlit keyboard layout with US language,512 GB,1 Year Carry-in Warranty,A324-53,UN.34RSI.004,16 GB,Intel Integrated UHD,Video conferencing: 2M With Privacy Camera Shutter,,,321.7 x 206.6 x 19.4 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,"₹48,990",https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm707770fddc7e9?pid=COMH4B6CGZKHKUV3&lid=LSTCOMH4B6CGZKHKUV37HVWQK&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_728&otracker=search&otracker1=search&fm=organic&iid=en_8T3i7TkMxy5KChRwHVTTjun0mnsQ--dBQijm-8HvX8v4cx5Bi_DnT_6ue83j6BKTRVG5KAvfqBwepADRehxWqfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...
704,0,Manufacturing Defects,Onsite,N305,Max turbo frequency at 3.8 Ghz,,Yes,1.63 Kg,,1920 x 1080 Pixel,Physical Damage,Built-in Speakers,"Laptop, battery, power adapter, user guide",Not Available,Processing & Multitasking,Yes,No,Core i3,v5.0,DDR4,"Full HD, 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 250nits, 45% NTSC color gamut, Anti-glare display",704,1 Year,"Vivobook Go 15, with Backlit Keyboard, 12th Gen",Windows 11 Home,E1504GA-NJ321WS,39.62 cm (15.6 Inch),"1 x USB 2.0 Type-A, 1 x USB 3.2 Gen 1 Type-A, 1 x USB 3.2 Gen 1 Type-C",Yes,Intel,Yes,Wi-Fi 6E(802.11ax) (Dual band) 1*1,SSD,Cool Silver,3 Cell,Thin and Light Laptop,Backlit Chiclet Keyboard,512 GB,1 Year Onsite Warranty,E1504GA-NJ321WS,90NB0ZT1-M001K0,8 GB,Intel Integrated UHD,720p HD camera With privacy shutter,,,360.3 x 232.5 x 17.9 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹31,990",https://www.flipkart.com/asus-vivobook-go-15-backlit-keyboard-12th-gen-intel-core-i3-n305-8-gb-512-gb-ssd-windows-11-home-e1504ga-nj321ws-thin-light-laptop/p/itm283c8ed983ac3?pid=COMGZDQJZXFNV7QD&lid=LSTCOMGZDQJZXFNV7QDVWRAW8&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_729&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGZDQJZXFNV7QD.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,"ASUS Vivobook Go 15, with Backlit Keyboard, 12th Gen Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 ..."
705,0,Manufacturing Defects,Onsite,,,,No,1.24 Kg,,2560 x 1664 Pixel,Physical Damage,Built-in Speakers,"MacBook Air, USB-C Power Adapter, USB-C to MagSafe 3 Cable (2 m)",Not Available,Processing & Multitasking,Yes,No,M3,v5.3,Unified Memory,"Liquid Retina display, LED-backlit Display with IPS Technology, Native Resolution at 224 pixels per inch, 500 nits Brightness",705,1 Year,MacBook Air,macOS Sonoma,MXCV3HN/A,33.02 cm (13 Inch),"2 x Thunderbolt / USB 4 ports with support for Charging, DisplayPort, Thunderbolt 3 (up to 40 Gbps), USB 4 (up to 40 Gbps)",Yes,Apple,"Three-mic array with directional beamforming, Voice Isolation and Wide Spectrum microphone modes (M3), Enhanced voice clarity in audio and video calls",Wi-Fi 6 (802.11ax),SSD,Midnight,,Thin and Light Laptop,Backlit Magic Keyboard,512 GB,1 Year Onsite Warranty,MacBook Air,MXCV3HN/A,16 GB,NA,1080p FaceTime HD camera,USB-C Power Adapter,,304.1 x 215 x 11.3 mm,,,Force Touch Trackpad,,,,,Upto 18 Hours,,,,,,8,,52.6-watt‑hour Lithium‑Polymer Battery,,,,"Four-speaker sound system, Support for Spatial Audio when playing music or video with Dolby Atmos on built-in speakers, Spatial Audio with dynamic head tracking when using, AirPods (3rd generation), AirPods Pro and AirPods Max, Three-mic array with directional beamforming, Voice Isolation and Wide Spectrum microphone modes (M3), Enhanced voice clarity in audio and video calls (M3), 3.5 mm headphone jack with advanced support for high‑impedance headphones",,,,,,,,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",,,,,,,,,,,,,,,,,,,,,,,4.7,"₹1,34,900",https://www.flipkart.com/apple-macbook-air-m3-16-gb-512-gb-ssd-macos-sonoma-mxcv3hn-a/p/itmb1aa0cc739560?pid=COMGYP5GJJFZ5THM&lid=LSTCOMGYP5GJJFZ5THMFVSQWV&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_730&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGYP5GJJFZ5THM.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Apple MacBook Air Apple M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A
706,0,Manufacturing Defects,Onsite,13980HX,1.6 GHz upto Max turbo frequency at 5.6 Ghz,,Yes,2.3 Kg,13th Gen,1920 x 1200 Pixel,"Physical Damage, Burn, Liquid Spill",2x 2W Audio Speaker,"Laptop,Power Adapter, User Guide",Not Available,Gaming,,No,Core i9,v5.3,DDR5,"FHD+(1920x1200), 144Hz Refresh Rate, IPS-Level",706,,Sword 16 HX,Windows 11 Home,Sword 16 HX B13VFKG-652IN,40.64 cm (16 Inch),"1 x Type-C (USB3.2 Gen2 / DP) with PD charging, 3 x Type-A USB3.2 Gen1",Yes,Intel,,Intel Wi-Fi 6E AX211,SSD,Cosmos Gray,4 cell,Gaming Laptop,24-Zone RGB Gaming Keyboard,1 TB,2 Year Onsite Warranty,Sword 16 HX B13VFKG-652IN,9S7-15P214-652,32 GB,NVIDIA GeForce RTX 4060,HD type (30fps@720p)3D Noise Reduction (3DNR),,1 x HDMI 2.1 (8K @ 60Hz / 4K @ 120Hz),359 x 266.4 x 27.7 mm,,,,,GDDR6,8 GB,144 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,"₹1,32,990",https://www.flipkart.com/msi-sword-16-hx-intel-core-i9-13th-gen-13980hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b13vfkg-652in-gaming-laptop/p/itm147a40e9b9216?pid=COMH2Z7QRUGDWMNR&lid=LSTCOMH2Z7QRUGDWMNR7DEQOH&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_731&otracker=search&otracker1=search&fm=organic&iid=en_8T3i7TkMxy5KChRwHVTTjun0mnsQ--dBQijm-8HvX8vEC9cBDI92yb20askVNKeQcDsvJ5doHYleQikBZ72refUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,MSI Sword 16 HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...
707,0,Manufacturing Defects,Onsite,13420H,1.5 GHz upto Max Turbo Frequency 4.6 GHz,,No,1.99 Kg,13th Gen,1920 x 1080 Pixel,Physical Damage,Two built-in stereo speakers,"Laptop, Power Adaptor, User Guide, Warranty Documents",Not Available,Gaming,,No,Core i5,v5.2,DDR4,Full HD,707,,Aspire 7,Windows 11 Home,A715-79G,39.62 cm (15.6 Inch),"1 x USB 3.2 Type-A port, 2 x USB 3.2 Type-C ports, 1 x USB 2.0 Type-A port",Yes,Intel,Yes,Intel Wireless Wi-Fi 6 AX101,SSD,Black,,Gaming Laptop,Multi languages Multi-Color illuminated full size keyboard with numeric pad,512 GB,1 Year Onsite Warranty,A715-79G,UN.34NSI.002,16 GB,NVIDIA GeForce RTX 2050,1.0 M HD Video camera,,,359.5 x 238 x 22.7 mm,,,,,GDDR6,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,"₹57,990",https://www.flipkart.com/acer-aspire-7-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-79g-gaming-laptop/p/itm8208102c97f99?pid=COMH3G96J7CE6ZPH&lid=LSTCOMH3G96J7CE6ZPHSFRCM4&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_732&otracker=search&otracker1=search&fm=organic&iid=en_8T3i7TkMxy5KChRwHVTTjun0mnsQ--dBQijm-8HvX8sg1v5z4swfUsRjFLv1CF_7WGewilKdsIYxE81qn68Q9PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,Acer Aspire 7 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...
708,0,Manufacturing Defects,Onsite,3250U,2.60 GHz up to 3.50 GHz,,Yes,1.69 Kg,,1920 x 1080 Pixel,Physical Damage,Yes,"Laptop, battery, power adapter, user guide",Not Available,"Processing & Multitasking, Entertainment, Everyday Use, Learning, Performance, Travel & Business",No,No,Ryzen 3 Dual Core,v5.0,DDR4,"Full HD, micro-edge,anti-glare, Brightness: 220 nits, 141 ppi, Color Gamut: 45%NTSC",708,,15s,Windows 11 Home,15s- eq1580AU,39.62 cm (15.6 Inch),"1 x USB Type-C 5Gbps signaling rate, 2 x USB Type-A 5Gbps signaling rate",Yes,AMD,Yes,Realtek RTL8821CE 802.11b/g/n/ac (2x2),SSD,Natural Silver,3 Cell,Thin and Light Laptop,Full-size island-style Natural Silver keyboard with numeric keypad,512 GB,1 Year Onsite Warranty,15s- eq1580AU,834S2PA#ACJ,8 GB,AMD Radeon AMD,HP True Vision 720p HD Camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,"₹31,949",https://www.flipkart.com/hp-15s-amd-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-15s-eq1580au-thin-light-laptop/p/itm286c2761c52f0?pid=COMGZYRYCB3JVMJS&lid=LSTCOMGZYRYCB3JVMJSBPB5JW&marketplace=FLIPKART&q=LAPTOP&store=6bo%2Fb5g&srno=s_31_733&otracker=search&otracker1=search&fm=organic&iid=99166846-2683-4fdf-99c9-4200f22e31a7.COMGZYRYCB3JVMJS.SEARCH&ppt=None&ppn=None&ssid=1takmdygow0000001738140568135&qH=eefe54b149d5f44e,HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light La...
